N,P,K,temp,humid,ph,rainfal,label,investment,State_Name,District_Name
6.0,72.0,15.0,22.99451999,66.70897237,7.670178119,54.49044154,lentil,4234.0,6,149
15.0,77.0,20.0,25.13163619,66.92642362,7.399749291,49.04015558,lentil,2238.0,24,239
0.0,65.0,24.0,28.49584395,62.44616219,7.841496029,53.14531023,lentil,1732.0,13,34
30.0,79.0,22.0,18.28766124,69.48515056,6.254216611,48.60449438,lentil,1234.0,9,265
3.0,63.0,16.0,24.38041875,61.18458224,6.868881707999999,53.13946695,lentil,4914.0,3,137
2.0,78.0,23.0,21.31852148,66.43934593,7.320514721,45.42616802,lentil,3705.0,13,334
10.0,78.0,18.0,18.54141834,62.70637578,6.296976913,44.07819743,lentil,1750.0,24,7
14.0,67.0,25.0,25.28710601,60.85993533,7.241151936,49.37369982,lentil,3635.0,4,414
39.0,65.0,23.0,25.43459777,69.12613376,7.685959305,41.02682925,lentil,4080.0,3,336
19.0,72.0,15.0,28.83600962,69.76112921,6.890760124,44.08562546,lentil,4145.0,13,287
18.0,57.0,21.0,27.37659643,63.93927841,6.155915975,49.47371773,lentil,1953.0,8,20
31.0,58.0,15.0,28.31886863,60.19461399,6.167855382000001,45.36521251,lentil,3539.0,29,80
28.0,58.0,25.0,27.4818649,62.04814951,6.861640036,37.81123974,lentil,3960.0,21,413
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689,48.80253285,lentil,4324.0,30,527
16.0,65.0,19.0,27.61204997,69.29786244,7.043160241,42.72374404,lentil,4301.0,26,520
34.0,65.0,19.0,23.43974653,63.22011726,5.94239222,45.40277297,lentil,2542.0,1,493
14.0,69.0,19.0,20.95628486,63.68128841,7.239455147,52.39881209,lentil,2197.0,29,271
22.0,55.0,16.0,23.7937153,68.03209183,6.516317561,49.73922097,lentil,2676.0,29,495
24.0,61.0,17.0,22.6371424,65.44544859,6.233269045,38.30411077,lentil,2191.0,3,182
2.0,79.0,15.0,21.53577883,65.47227704,7.505283615,35.75107592,lentil,3217.0,15,232
26.0,63.0,17.0,29.87854588,65.73085206,6.950300686,44.95654782,lentil,2416.0,1,297
27.0,61.0,15.0,25.2653291,67.10004577,6.958054839,48.33941188,lentil,3993.0,8,538
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,35.03484812,lentil,3842.0,13,417
13.0,74.0,25.0,24.12192608,61.09533545,6.461618577,44.23629285,lentil,3681.0,15,531
6.0,64.0,23.0,23.33565221,67.40460704,7.065264073,36.18678721,lentil,2217.0,23,335
12.0,58.0,23.0,21.74600081,63.39503184,6.765091462000001,50.43306085,lentil,2540.0,29,308
32.0,79.0,22.0,27.60195453,63.46170674,5.91645379,54.37814199,lentil,3076.0,4,179
6.0,68.0,18.0,24.388717,62.50453062,6.711341147000001,47.26052494,lentil,4236.0,16,61
10.0,79.0,20.0,24.98287462,66.895409,6.379881442,38.21370568,lentil,2445.0,29,477
38.0,77.0,22.0,28.234829,69.3159965,6.313284267999999,35.36831423,lentil,3386.0,6,423
17.0,74.0,17.0,26.03026959,69.55863145,7.393210848,37.11395801,lentil,4719.0,27,323
26.0,68.0,24.0,28.04849594,64.07691942,7.504930973,37.15824966,lentil,2519.0,15,194
23.0,75.0,17.0,24.87425505,64.00213929,7.198076286,48.28137482,lentil,2388.0,22,259
32.0,78.0,22.0,23.97081395,62.35557553,7.007037515,53.40906048,lentil,2856.0,26,361
19.0,79.0,19.0,20.06003985,67.76252583,6.677262562,42.89509057,lentil,2365.0,27,264
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,41.7704893,lentil,1499.0,4,376
28.0,69.0,16.0,29.77013109,66.29327012,6.547361617999999,35.69674138,lentil,2680.0,21,68
1.0,67.0,21.0,27.52135365,60.53657684,6.551577598,48.06491307,lentil,1510.0,4,269
12.0,67.0,23.0,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil,4398.0,12,284
36.0,67.0,20.0,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil,1216.0,4,118
28.0,70.0,21.0,25.39038396,60.4989659,7.437373666,39.18374505,lentil,2324.0,29,338
12.0,71.0,19.0,24.91079638,60.71367427,7.142611056000002,42.19740397,lentil,2155.0,24,197
22.0,68.0,16.0,27.70496805,63.20915034,7.74672376,37.46160727,lentil,2827.0,6,418
26.0,66.0,22.0,18.06486101,65.1034354,6.300479414,51.54922825,lentil,4141.0,2,557
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107,50.6128521,lentil,4323.0,15,214
14.0,59.0,22.0,23.82723528,67.89815262,6.76660668,46.90725077,lentil,4486.0,15,232
33.0,59.0,19.0,23.19305333,62.74710773,7.641024177,49.55213308,lentil,2810.0,15,208
21.0,63.0,17.0,25.08966129,68.17543102,6.559681838,41.45486619,lentil,3492.0,29,53
0.0,69.0,21.0,25.86928193,61.88321072,7.072923306,36.68284038,lentil,3923.0,20,404
10.0,75.0,17.0,18.43966037,68.05394959,7.732194787999999,39.00992137,lentil,2205.0,3,137
30.0,61.0,18.0,27.14911056,67.02664337,6.157782589,52.50812701,lentil,3214.0,4,179
0.0,74.0,17.0,23.33375853,64.50515776,7.240988401,47.01510708,lentil,1090.0,6,418
35.0,74.0,22.0,26.7230014,62.96841833,6.898905799,42.87274897,lentil,1713.0,18,553
7.0,63.0,24.0,19.55750776,64.45268309,6.818681086000002,53.04669416,lentil,2881.0,30,401
9.0,56.0,17.0,26.13708256,66.7729209,6.261937875,46.48280681,lentil,4602.0,9,246
14.0,74.0,15.0,27.99990346,65.57653373,6.493036868,49.94043064,lentil,1038.0,16,8
14.0,76.0,20.0,29.05941162,62.10652364,7.042474679,36.5011366,lentil,4197.0,15,350
36.0,65.0,16.0,25.71269843,64.1123333,7.692013657,50.17067771,lentil,4522.0,15,393
28.0,67.0,21.0,21.79792649,63.73086065,6.250994222999999,46.62370222,lentil,1172.0,10,252
28.0,79.0,16.0,24.70626432,60.26854183,6.0521848810000005,53.12442925,lentil,1652.0,8,499
40.0,61.0,22.0,20.94981756,65.8108757,7.002216044,44.23913012,lentil,1753.0,29,19
10.0,70.0,19.0,24.84918386,68.98088448,7.272427638,41.61080544,lentil,2243.0,29,36
12.0,80.0,19.0,21.91041045,65.21662467,5.962001484,36.10211371,lentil,4709.0,2,311
37.0,77.0,20.0,25.93381964,68.70533022,7.080506001,51.02372773,lentil,2081.0,29,9
0.0,67.0,22.0,29.82112112,69.4073209,6.5937983870000005,51.56461082,lentil,2683.0,4,319
7.0,73.0,25.0,27.52185591,63.13215259,7.28805662,45.20841071,lentil,3523.0,16,448
10.0,56.0,18.0,27.99627907,68.6428593,7.32710972,46.10585191,lentil,1455.0,20,404
39.0,70.0,15.0,20.76774783,63.90164154,6.366355781,47.9271552,lentil,1828.0,16,8
26.0,56.0,22.0,23.05276444,60.424786,7.011121216,52.60285259,lentil,1894.0,6,501
9.0,77.0,17.0,21.65845777,63.58337146,6.280725549,38.07659414,lentil,2384.0,24,49
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566,40.8106299,lentil,2958.0,10,532
34.0,73.0,15.0,20.97195263,63.83179889,7.630424082999999,53.10207889,lentil,4072.0,31,1
33.0,77.0,15.0,23.89736406,66.32102048,7.802212437,40.74536757,lentil,3434.0,30,12
2.0,24.0,38.0,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate,2996.0,4,497
6.0,18.0,37.0,19.65690085,89.93701023,5.937649577999999,108.0458926,pomegranate,3395.0,31,0
8.0,26.0,36.0,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate,1189.0,11,33
37.0,18.0,39.0,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate,1504.0,29,477
0.0,27.0,38.0,22.44581266,89.90147027,6.7380162210000005,109.3905998,pomegranate,2214.0,16,482
31.0,25.0,38.0,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate,2531.0,21,125
21.0,21.0,38.0,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate,4440.0,16,5
6.0,30.0,40.0,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate,4480.0,26,524
25.0,27.0,41.0,19.20090378,94.27659596,6.9235093710000015,108.0423555,pomegranate,1823.0,1,554
15.0,11.0,38.0,23.12808226,92.68328358,6.630646082999999,109.3930157,pomegranate,1928.0,31,341
14.0,5.0,36.0,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate,1933.0,6,322
16.0,10.0,41.0,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate,2140.0,13,536
36.0,7.0,37.0,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,1133.0,16,363
4.0,20.0,41.0,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate,3105.0,24,474
29.0,22.0,40.0,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,4627.0,13,466
16.0,15.0,42.0,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate,1684.0,27,264
18.0,27.0,41.0,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,3719.0,31,342
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,3220.0,4,452
5.0,15.0,38.0,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,2852.0,6,130
18.0,23.0,44.0,23.71028128,89.61794165,6.184400085,105.64999070000002,pomegranate,1814.0,2,156
9.0,8.0,40.0,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate,2172.0,9,324
40.0,27.0,45.0,21.66024980000001,94.79397419,5.885638185,112.4349689,pomegranate,1079.0,3,486
22.0,23.0,44.0,20.13037175,89.31505137,6.1438746910000015,107.3416913,pomegranate,3933.0,4,62
9.0,16.0,39.0,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate,4284.0,1,21
12.0,29.0,40.0,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate,1202.0,30,35
0.0,17.0,42.0,23.20242586,91.19442671,6.8598408210000015,109.0946323,pomegranate,3811.0,13,188
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,2252.0,29,483
28.0,6.0,40.0,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,2699.0,15,543
8.0,23.0,44.0,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,2250.0,9,302
29.0,16.0,36.0,19.81069447,88.92944254,5.7403380020000006,102.860084,pomegranate,2682.0,22,259
17.0,18.0,43.0,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,2555.0,6,58
34.0,21.0,42.0,18.75927679,89.93457597,6.648687273999999,111.0196744,pomegranate,4512.0,31,112
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,4473.0,21,172
25.0,17.0,40.0,18.91251245,87.74938524,6.608023872,111.28005159999998,pomegranate,3094.0,24,217
8.0,25.0,36.0,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,2256.0,18,556
26.0,18.0,42.0,19.72620525,89.64934166,6.910374919,108.22872759999998,pomegranate,4376.0,29,533
4.0,19.0,42.0,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,2549.0,13,78
36.0,24.0,41.0,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,2166.0,14,157
5.0,24.0,40.0,24.692258,93.87030088,6.297907578999999,104.6735454,pomegranate,4486.0,10,331
19.0,17.0,39.0,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,4584.0,15,25
39.0,30.0,38.0,20.12644921,87.59629625,6.965156737999999,108.065579,pomegranate,2396.0,26,510
5.0,29.0,44.0,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,4637.0,6,117
4.0,24.0,43.0,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,4957.0,4,62
38.0,21.0,35.0,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,4330.0,29,343
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,3703.0,27,340
9.0,25.0,41.0,24.81530144,91.90842992,5.972714857000001,109.2853418,pomegranate,1470.0,24,237
29.0,22.0,43.0,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,4018.0,3,183
5.0,21.0,38.0,22.43377991,90.3396556,6.107054807999999,112.459697,pomegranate,2035.0,29,469
22.0,26.0,38.0,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,2353.0,29,196
4.0,18.0,37.0,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,3783.0,14,157
21.0,6.0,41.0,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,3831.0,20,347
29.0,21.0,45.0,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,1967.0,29,257
23.0,5.0,44.0,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,1357.0,15,460
13.0,7.0,43.0,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,4019.0,6,501
5.0,13.0,37.0,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,4479.0,13,290
27.0,24.0,41.0,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,1667.0,1,301
7.0,23.0,35.0,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,1372.0,15,456
12.0,20.0,39.0,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,2031.0,15,373
4.0,19.0,43.0,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,2145.0,12,387
3.0,9.0,45.0,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,2371.0,2,303
1.0,27.0,36.0,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,3723.0,27,429
23.0,30.0,44.0,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,1089.0,1,554
24.0,21.0,42.0,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,4719.0,3,195
13.0,30.0,37.0,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,3745.0,15,432
40.0,11.0,44.0,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,4387.0,21,24
21.0,9.0,40.0,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,4249.0,15,441
3.0,27.0,44.0,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,1539.0,1,409
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,3779.0,29,304
14.0,25.0,40.0,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,1868.0,15,531
38.0,14.0,37.0,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,1040.0,29,230
34.0,9.0,36.0,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,1739.0,4,307
32.0,14.0,37.0,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,4775.0,4,92
18.0,21.0,35.0,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,2946.0,26,132
8.0,23.0,38.0,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,3549.0,16,221
15.0,6.0,41.0,19.0087067,88.83768149,6.8973684770000006,108.6793978,pomegranate,4006.0,13,106
0.0,5.0,36.0,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,4216.0,26,508
22.0,9.0,44.0,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate,2224.0,16,89
14.0,8.0,43.0,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate,1928.0,4,365
31.0,11.0,45.0,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate,3036.0,24,362
39.0,17.0,45.0,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,pomegranate,4795.0,3,182
10.0,5.0,42.0,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,3508.0,4,318
8.0,28.0,38.0,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,3779.0,27,429
32.0,13.0,42.0,23.50128217,92.97527546,5.786058032000001,106.61905,pomegranate,3799.0,30,200
18.0,9.0,40.0,19.44623085,89.02127045,5.627186257000001,106.1606833,pomegranate,1924.0,13,203
20.0,27.0,41.0,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate,3956.0,13,104
39.0,25.0,36.0,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,2581.0,13,203
20.0,7.0,45.0,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate,4618.0,8,540
11.0,10.0,45.0,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate,4324.0,2,154
40.0,18.0,43.0,19.38603815,86.79058496,5.767372539,109.91309840000002,pomegranate,1389.0,16,453
3.0,26.0,39.0,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate,2617.0,29,37
9.0,16.0,36.0,23.77989026,92.93386903,5.893332377999999,106.977723,pomegranate,3930.0,27,429
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate,1255.0,29,327
40.0,9.0,41.0,24.37766782,85.4017118,5.78270695,106.128338,pomegranate,1708.0,8,325
40.0,30.0,35.0,20.89273273,91.07776977,6.269663962999999,104.4407083,pomegranate,2838.0,30,124
32.0,25.0,35.0,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate,2944.0,29,468
33.0,23.0,45.0,20.00218987,85.83618191,7.116538883,112.337046,pomegranate,3497.0,14,211
4.0,14.0,41.0,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate,1009.0,20,281
13.0,17.0,45.0,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate,3871.0,3,479
39.0,24.0,39.0,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,1797.0,13,170
8.0,28.0,37.0,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate,4313.0,4,274
91.0,94.0,46.0,29.36792366,76.24900101,6.149934034,92.82840911,banana,4322.0,29,127
105.0,95.0,50.0,27.33368994,83.67675197,5.849076099,101.0494791,banana,1876.0,27,2
108.0,92.0,53.0,27.40053601,82.96221306,6.276800323,104.9378,banana,2028.0,4,497
86.0,76.0,54.0,29.3159075,80.11585705,5.926824754,90.10978128,banana,4190.0,8,408
80.0,77.0,49.0,26.05433004,79.39654531,5.519088423,113.2297373,banana,2015.0,29,50
93.0,94.0,53.0,25.86632408,84.42379269,6.079178787999999,114.5357503,banana,2824.0,10,532
90.0,92.0,55.0,27.00932084,80.18546798,6.13465588,97.32531705,banana,1373.0,26,402
108.0,89.0,53.0,29.55054817,78.06762846,5.808497603999999,99.34482238,banana,4136.0,29,410
108.0,88.0,55.0,26.28845991,83.390039,5.891458107,113.8729798,banana,3193.0,4,179
105.0,77.0,52.0,29.16226551,76.16151562,5.816622478999999,100.0075679,banana,1223.0,29,427
118.0,88.0,52.0,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana,2262.0,4,414
101.0,87.0,54.0,29.07311132,76.50045221,6.376756632999999,100.1692639,banana,3224.0,29,53
95.0,75.0,50.0,28.08166093,75.26429821,5.623615687000001,118.2761894,banana,2802.0,13,46
106.0,85.0,53.0,27.1994597,78.80860679999998,5.91505509,99.72430835,banana,1852.0,15,215
86.0,95.0,49.0,28.05484146,78.04602887,6.458714879,108.3957179,banana,4353.0,3,360
83.0,79.0,55.0,25.14748006,83.34688193,5.565028635,98.66679427,banana,1062.0,1,492
85.0,95.0,47.0,25.94019018,78.3422098,6.211833161,119.84797,banana,2240.0,26,510
109.0,79.0,45.0,27.66752761,79.68542782,6.490074429,108.66464,banana,4925.0,3,249
100.0,76.0,45.0,25.56703012,75.94067692,5.590236025,102.7867717,banana,3874.0,26,368
117.0,86.0,48.0,28.6956201,82.54195839,6.225225238999999,116.1616839,banana,3842.0,16,222
114.0,94.0,53.0,26.33544853,76.8532006,6.190757458999999,118.6858263,banana,1688.0,29,50
110.0,78.0,50.0,25.93730186,78.89864446,5.915568968,98.21747528,banana,2484.0,15,67
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana,2633.0,26,508
80.0,71.0,47.0,27.50527651,80.79783998,6.156373499,105.0776992,banana,3152.0,26,158
114.0,79.0,51.0,26.21009246,82.34429458,6.313197204,112.0700033,banana,4170.0,29,416
88.0,78.0,45.0,29.10403455,79.19588629,6.324270089,92.07835761,banana,1510.0,16,506
112.0,73.0,48.0,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana,1384.0,15,543
117.0,76.0,47.0,25.56202173,77.38229006,6.119216009,93.10247183,banana,1404.0,11,224
111.0,87.0,48.0,26.3985515,81.36028902,5.571401169,98.16752001,banana,3870.0,27,367
89.0,83.0,47.0,28.09577643,77.79586769,5.63127166,109.5408614,banana,1517.0,8,499
93.0,91.0,47.0,27.84767901,83.31110751,6.101241579,117.2878912,banana,1475.0,4,76
92.0,81.0,52.0,27.39341554,81.4654833,6.438137278999998,94.31102057,banana,3000.0,15,441
105.0,74.0,45.0,25.14517635,81.38204104,6.098369122,119.218154,banana,3756.0,29,53
102.0,71.0,48.0,28.65456263,79.28693687,5.695267822000001,102.4633775,banana,4934.0,1,409
94.0,91.0,51.0,29.16093424,76.67484233,5.6180944460000015,109.575944,banana,2668.0,23,219
116.0,71.0,47.0,27.57278064,82.0638878,6.435785799,91.34276507,banana,2893.0,29,338
117.0,79.0,49.0,25.40909896,82.36208097,6.176644228,112.9794804,banana,3818.0,4,118
119.0,72.0,55.0,25.99069521,83.33983116,6.220643671,112.0777152,banana,2460.0,24,122
99.0,73.0,53.0,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana,4094.0,29,59
91.0,84.0,52.0,29.14827211,78.71024836,6.390741836,117.536781,banana,4044.0,20,522
80.0,90.0,47.0,26.59743595,79.35898915,6.21084479,107.3944717,banana,4636.0,15,277
101.0,70.0,48.0,25.36059237,75.03193255,6.012696655,116.5531455,banana,3724.0,2,314
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.3982055,banana,1713.0,24,55
100.0,80.0,52.0,27.53911354,77.25629897,6.049801781,110.3262123,banana,4529.0,26,320
109.0,91.0,53.0,29.66727337,83.51014178,6.010095852999999,110.2511102,banana,1082.0,3,336
82.0,78.0,46.0,25.05802193,84.97323747,5.738678895,110.4408803,banana,2168.0,6,228
106.0,70.0,55.0,25.86824781,78.52399914,5.74055541,116.3019555,banana,4156.0,29,37
90.0,86.0,52.0,25.85036988,81.95580471,5.793260262,119.08561709999998,banana,4149.0,26,132
83.0,95.0,50.0,26.51682337,77.79913575,5.50947065,108.8547508,banana,3504.0,31,359
119.0,90.0,48.0,28.66725136,79.59242542,5.986442306,118.2583441,banana,2901.0,14,398
107.0,72.0,45.0,28.14938935,81.54448882,5.790768046,91.40508414,banana,3048.0,31,0
116.0,81.0,55.0,26.42313317,83.69950440000002,5.915546415,95.12322062,banana,1050.0,3,141
101.0,75.0,50.0,26.59386409,81.40740301,6.242528277999999,109.9825551,banana,1684.0,21,41
93.0,81.0,50.0,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana,1716.0,4,179
95.0,75.0,45.0,28.98333432,82.95958244,5.829898502000001,109.022564,banana,4843.0,26,27
107.0,71.0,55.0,29.42017919,83.96754496,6.088064451,117.229079,banana,2469.0,4,412
83.0,94.0,47.0,27.39872329,81.10523402,6.469370954,112.1355384,banana,1448.0,16,171
102.0,73.0,54.0,26.4020227,84.41007614,5.720726906,111.0162259,banana,1880.0,29,315
86.0,79.0,45.0,27.81251452,82.69285419,5.80766417,99.20961514,banana,1487.0,1,546
117.0,86.0,53.0,25.19640218,83.55829874,5.703381727999999,115.8586081,banana,2823.0,15,208
111.0,79.0,53.0,28.31193338,75.77363772,6.165001277999999,119.695765,banana,3081.0,2,535
95.0,74.0,50.0,25.90113128,80.47152737,6.002481605,110.10323,banana,4419.0,29,416
91.0,75.0,55.0,27.48612983,76.11239849,6.212369363,109.2768851,banana,3142.0,29,159
93.0,83.0,46.0,29.38254012,83.50423735,5.765308943,109.2486647,banana,4143.0,29,59
92.0,85.0,51.0,29.22118628,81.08183635,5.740764682000001,108.8616474,banana,2574.0,24,7
104.0,80.0,54.0,27.09062164,81.33506906,5.879119455,110.1331182,banana,3201.0,4,31
103.0,72.0,51.0,26.12643374,81.81365007,6.099478745,104.4812858,banana,1249.0,26,368
92.0,75.0,45.0,29.01207743,77.95192527,5.674403358999999,90.43495443,banana,1673.0,6,419
93.0,85.0,49.0,27.96799119,79.28625709,5.694243847,119.4765557,banana,1437.0,4,282
120.0,87.0,52.0,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,3165.0,13,46
